station,suburb,fuel_type,price
Metro Fuel Wiley Park,Wiley Park,U91,186.9
Metro Fuel Williamtown,Williamtown,DL,232.5
Metro Fuel Williamtown,Williamtown,E10,186.5
Metro Fuel Williamtown,Williamtown,P95,200.5
Metro Fuel Williamtown,Williamtown,P98,208.5
Metro Fuel Williamtown,Williamtown,U91,188.5
Metro Fuel Young,Young,DL,223.9
Metro Fuel Young,Young,E10,183.9
Metro Fuel Young,Young,P95,199.9
Metro Fuel Young,Young,P98,209.9
Metro Fuel Young,Young,U91,185.9
Metro Glossodia,GLOSSODIA,DL,228.9
Metro Glossodia,GLOSSODIA,E10,179.9
Metro Glossodia,GLOSSODIA,P95,205.9
Metro Glossodia,GLOSSODIA,U91,185.9
Metro Greenacre,GREENACRE,DL,229.9
Metro Greenacre,GREENACRE,P95,204.9
Metro Greenacre,GREENACRE,P98,214.9
Metro Greenacre,GREENACRE,U91,193.9
Metro Guildford,GUILDFORD,DL,232.9
Metro Guildford,GUILDFORD,E10,187.9
Metro Guildford,GUILDFORD,P98,209.9
Metro Guildford,GUILDFORD,U91,189.9
Metro Hanwood,Hanwood,DL,233.9
Metro Hanwood,Hanwood,P95,199.9
Metro Hanwood,Hanwood,U91,189.9
Metro Heatherbrae Pacific Hwy,HEATHERBRAE,E10,182.9
Metro Heatherbrae Pacific Hwy,HEATHERBRAE,P98,210.9
Metro Heatherbrae Pacific Hwy,HEATHERBRAE,U91,184.9
Metro Highfields,Highfields,E10,189.9
Metro Highfields,Highfields,P98,215.9
Metro Highfields,Highfields,U91,193.9
Metro Hurlstone Park,CANTERBURY,E10,175.9
Metro Hurlstone Park,CANTERBURY,P98,201.9
Metro Hurlstone Park,CANTERBURY,U91,180.9
Metro Islington,ISLINGTON,E10,193.5
Metro Islington,ISLINGTON,P95,207.5
Metro Islington,ISLINGTON,U91,195.5
Metro Kurmond and Newsagency,Kurmond,DL,239.9
Metro Kurmond and Newsagency,Kurmond,E10,192.9
Metro Kurmond and Newsagency,Kurmond,P95,208.9
Metro Kurmond and Newsagency,Kurmond,P98,217.9
Metro Kurmond and Newsagency,Kurmond,U91,194.9
Metro Kurri Kurri,KURRI KURRI,E10,196.9
Metro Kurri Kurri,KURRI KURRI,P98,218.9
Metro Kurri Kurri,KURRI KURRI,U91,198.9
Metro Lane Cove North,LANE COVE NORTH,DL,239.6
Metro Lane Cove North,LANE COVE NORTH,E10,191.4
Metro Lane Cove North,LANE COVE NORTH,P98,221.9
Metro Lane Cove North,LANE COVE NORTH,U91,193.4
Metro Lansdowne,LANSDOWNE,DL,219.9
Metro Lansdowne,LANSDOWNE,E10,182.9
Metro Lansdowne,LANSDOWNE,P95,197.9
Metro Lansdowne,LANSDOWNE,P98,207.9
Metro Lansdowne,LANSDOWNE,U91,184.9
Metro Liverpool,LIVERPOOL,E10,184.9
Metro Liverpool,LIVERPOOL,P98,215.9
Metro Liverpool,LIVERPOOL,U91,191.9
Metro Lockhart,LOCKHART,U91,204.9
Metro Londonderry,LONDONDERRY,E10,181.5
Metro Londonderry,LONDONDERRY,P98,204.5
Metro Londonderry,LONDONDERRY,U91,183.5
Metro Lucknow,LUCKNOW,DL,232.9
Metro Lucknow,LUCKNOW,E10,187.9
Metro Lucknow,LUCKNOW,P95,202.9
Metro Lucknow,LUCKNOW,P98,212.9
Metro Lucknow,LUCKNOW,U91,189.9
Metro Macquarie Fields,MACQUARIE FIELDS,E10,193.9
Metro Macquarie Fields,MACQUARIE FIELDS,P95,209.9
Metro Macquarie Fields,MACQUARIE FIELDS,P98,219.9
Metro Macquarie Fields,MACQUARIE FIELDS,U91,195.9
Metro Marrickville,MARRICKVILLE,E10,182.9
Metro Marrickville,MARRICKVILLE,P95,199.9
Metro Marrickville,Marrickville,E10,183.9
Metro Marrickville,Marrickville,P95,204.9
Metro Marsden Park Truck Stop,MARSDEN PARK,DL,231.9
Metro Marsden Park Truck Stop,MARSDEN PARK,P95,205.9
Metro Marsden Park Truck Stop,MARSDEN PARK,P98,215.9
Metro Marsden Park Truck Stop,MARSDEN PARK,U91,191.9
Metro Milperra,MILPERRA,DL,227.9
Metro Milperra,MILPERRA,E10,179.9
Metro Milperra,MILPERRA,P98,207.9
Metro Milperra,MILPERRA,U91,181.9
Metro Milperra West,REVESBY,DL,227.9
Metro Milperra West,REVESBY,E10,179.9
Metro Milperra West,REVESBY,P98,207.9
Metro Milperra West,REVESBY,U91,181.9
Metro Minto,Minto,DL,232.9
Metro Minto,Minto,E10,187.9
Metro Minto,Minto,P98,209.9
Metro Minto,Minto,U91,189.9
Metro Mount Pritchard,MOUNT PRITCHARD,DL,228.9
Metro Mount Pritchard,MOUNT PRITCHARD,E10,184.9
Metro Mount Pritchard,MOUNT PRITCHARD,P98,222.9
Metro Mount Pritchard,MOUNT PRITCHARD,U91,191.9
Metro Old Bar,OLD BAR,E10,197.7
Metro Old Bar,OLD BAR,P98,229.7
Metro Old Bar,OLD BAR,U91,199.7
Metro Orange Bathurst Road,ORANGE,DL,222.9
Metro Orange Bathurst Road,ORANGE,E10,189.9
Metro Orange Bathurst Road,ORANGE,P95,204.9
Metro Orange Bathurst Road,ORANGE,U91,191.9
Metro Ourimbah,Ourimbah,DL,235.9
Metro Ourimbah,Ourimbah,E10,192.9
Metro Ourimbah,Ourimbah,P98,219.9
Metro Ourimbah,Ourimbah,U91,194.9
Metro Peakhurst,PEAKHURST,E10,187.9
Metro Peakhurst,PEAKHURST,P98,209.9
Metro Peakhurst,PEAKHURST,U91,189.9
Metro Peakhurst East,PEAKHURST,E10,187.9
Metro Peakhurst East,PEAKHURST,P98,209.9
Metro Peakhurst East,PEAKHURST,U91,189.9
Metro Petroleum,LURNEA,DL,232.9
Metro Petroleum,LURNEA,E10,187.9
Metro Petroleum,LURNEA,P95,199.9
Metro Petroleum,LURNEA,P98,209.9
Metro Petroleum,LURNEA,U91,189.9
Metro Petroleum (Bankstown South),Bankstown,E10,183.7
Metro Petroleum (Bankstown South),Bankstown,P98,207.7
Metro Petroleum (Bankstown South),Bankstown,U91,185.7
Metro Petroleum (Kurri Kurri Lang St),KURRI KURRI,E10,196.9
Metro Petroleum (Kurri Kurri Lang St),KURRI KURRI,P98,218.9
Metro Petroleum (Kurri Kurri Lang St),KURRI KURRI,U91,198.9
Metro Petroleum Addison Rd,MARRICKVILLE,E10,182.9
Metro Petroleum Addison Rd,MARRICKVILLE,U91,189.9
Metro Petroleum Appin,APPIN,E10,187.9
Metro Petroleum Appin,APPIN,P95,199.9
Metro Petroleum Appin,APPIN,P98,209.9
Metro Petroleum Appin,APPIN,U91,189.9
Metro Petroleum Bellambi,BELLAMBI,DL,242.9
Metro Petroleum Bellambi,BELLAMBI,E10,195.9
Metro Petroleum Bellambi,BELLAMBI,P98,217.9
Metro Petroleum Bellambi,BELLAMBI,U91,197.9
Metro Petroleum Bellbird,BELLBIRD,E10,187.9
Metro Petroleum Bellbird,BELLBIRD,P98,209.9
Metro Petroleum Bellbird,BELLBIRD,U91,189.9
Metro Petroleum Belmore,BELMORE,E10,179.9
Metro Petroleum Belmore,BELMORE,P98,204.9
Metro Petroleum Belmore,BELMORE,U91,182.9
Metro Petroleum Blacktown,BLACKTOWN,E10,189.9
Metro Petroleum Blacktown,BLACKTOWN,P98,215.9
Metro Petroleum Blacktown,BLACKTOWN,U91,191.9
Metro Petroleum Bomaderry,BOMADERRY,DL,221.9
Metro Petroleum Bomaderry,BOMADERRY,E10,189.9
Metro Petroleum Bomaderry,BOMADERRY,P95,203.9
Metro Petroleum Bomaderry,BOMADERRY,P98,213.9
Metro Petroleum Bomaderry,BOMADERRY,U91,191.9
Metro Petroleum CESSNOCK,CESSNOCK,DL,229.9
Metro Petroleum CESSNOCK,CESSNOCK,E10,187.9
Metro Petroleum CESSNOCK,CESSNOCK,P95,199.9
Metro Petroleum CESSNOCK,CESSNOCK,P98,209.9
Metro Petroleum CESSNOCK,CESSNOCK,U91,189.9
Metro Petroleum Chester Hill,CHESTER HILL,E10,183.5
Metro Petroleum Chester Hill,CHESTER HILL,P95,199.5
Metro Petroleum Chester Hill,CHESTER HILL,P98,209.5
Metro Petroleum Chester Hill,CHESTER HILL,U91,185.5
Metro Petroleum Cooma,COOMA,DL,237.9
Metro Petroleum Cooma,COOMA,P95,209.9
Metro Petroleum Cooma,COOMA,P98,219.9
Metro Petroleum Cooma,COOMA,U91,195.9
Metro Petroleum Cootamundra,COOTAMUNDRA,DL,233.9
Metro Petroleum Cootamundra,COOTAMUNDRA,E10,191.9
Metro Petroleum Cootamundra,COOTAMUNDRA,P95,205.9
Metro Petroleum Cootamundra,COOTAMUNDRA,U91,195.9
Metro Petroleum Corrimal,EAST CORRIMAL,E10,195.9
Metro Petroleum Corrimal,EAST CORRIMAL,P98,217.9
Metro Petroleum Corrimal,EAST CORRIMAL,U91,197.9
Metro Petroleum Cowra,COWRA,E10,197.5
Metro Petroleum Cowra,COWRA,P98,222.5
Metro Petroleum Cowra,COWRA,U91,199.5
Metro Petroleum Croydon,CROYDON,DL,227.9
Metro Petroleum Croydon,CROYDON,E10,183.9
Metro Petroleum Croydon,CROYDON,P95,202.9
Metro Petroleum Croydon,CROYDON,P98,211.9
Metro Petroleum Croydon,CROYDON,U91,183.9
Metro Petroleum Culburra Beach,CULBURRA BEACH,E10,192.9
Metro Petroleum Culburra Beach,CULBURRA BEACH,P98,217.9
Metro Petroleum Culburra Beach,CULBURRA BEACH,U91,194.9
Metro Petroleum Earlwood,EARLWOOD,P95,199.9
Metro Petroleum Earlwood,EARLWOOD,P98,209.9
Metro Petroleum Earlwood,EARLWOOD,U91,182.9
Metro Petroleum Epping,EPPING,P95,199.9
Metro Petroleum Epping,EPPING,P98,209.9
Metro Petroleum Epping,EPPING,U91,187.9
Metro Petroleum Fairy Meadow,FAIRY MEADOW,E10,195.9
Metro Petroleum Fairy Meadow,FAIRY MEADOW,P98,217.9
Metro Petroleum Fairy Meadow,FAIRY MEADOW,U91,197.9
Metro Petroleum Faulconbridge,FAULCONBRIDGE,E10,189.9
Metro Petroleum Faulconbridge,FAULCONBRIDGE,P98,217.9
Metro Petroleum Faulconbridge,FAULCONBRIDGE,U91,193.9
Metro Petroleum Fingal Bay,FINGAL BAY,E10,187.9
Metro Petroleum Fingal Bay,FINGAL BAY,P98,209.9
Metro Petroleum Fingal Bay,FINGAL BAY,U91,189.9
Metro Petroleum Georges Hall,GEORGES HALL,E10,184.9
Metro Petroleum Georges Hall,GEORGES HALL,P98,209.9
Metro Petroleum Georges Hall,GEORGES HALL,U91,186.9
Metro Petroleum Gilgandra,GILGANDRA,DL,231.9
Metro Petroleum Gilgandra,GILGANDRA,P98,215.9
Metro Petroleum Gilgandra,GILGANDRA,U91,189.9
Metro Petroleum Gosford,WEST GOSFORD,E10,182.9
Metro Petroleum Gosford,WEST GOSFORD,P95,207.9
Metro Petroleum Gosford,WEST GOSFORD,P98,217.9
Metro Petroleum Gosford,WEST GOSFORD,U91,189.9
Metro Petroleum Goulburn,GOULBURN,DL,231.9
Metro Petroleum Goulburn,GOULBURN,E10,187.9
Metro Petroleum Goulburn,GOULBURN,P98,217.9
Metro Petroleum Goulburn,GOULBURN,U91,189.9
Metro Petroleum Gwandalan,Gwandalan,E10,187.9
Metro Petroleum Gwandalan,Gwandalan,P98,215.9
Metro Petroleum Gwandalan,Gwandalan,U91,189.9
Metro Petroleum Heatherbrae,HEATHERBRAE,DL,232.9
Metro Petroleum Heatherbrae,HEATHERBRAE,E10,185.9
Metro Petroleum Heatherbrae,HEATHERBRAE,P98,214.9
Metro Petroleum Heatherbrae,HEATHERBRAE,U91,187.9
Metro Petroleum Hillside,BROKEN HILL,DL,240.9
Metro Petroleum Hillside,BROKEN HILL,P95,219.9
Metro Petroleum Hillside,BROKEN HILL,P98,227.9
Metro Petroleum Hillside,BROKEN HILL,U91,199.9
Metro Petroleum Hornsby,Hornsby,DL,233.7
Metro Petroleum Hornsby,Hornsby,E10,185.9
Metro Petroleum Hornsby,Hornsby,P98,214.9
Metro Petroleum Hornsby,Hornsby,U91,187.9
Metro Petroleum Hunter Valley,CESSNOCK,DL,233.9
Metro Petroleum Hunter Valley,CESSNOCK,E10,187.9
Metro Petroleum Hunter Valley,CESSNOCK,P98,209.9
Metro Petroleum Hunter Valley,CESSNOCK,U91,189.9
Metro Petroleum Ingleburn,INGLEBURN,E10,189.5
Metro Petroleum Ingleburn,INGLEBURN,P98,213.5
Metro Petroleum Ingleburn,INGLEBURN,U91,191.5
Metro Petroleum Jannali,JANNALI,E10,185.7
Metro Petroleum Jannali,JANNALI,P98,214.7
Metro Petroleum Jannali,JANNALI,U91,187.7
Metro Petroleum Kahibah,KAHIBAH,E10,189.7
Metro Petroleum Kahibah,KAHIBAH,U91,191.7
Metro Petroleum Kearsley,KEARSLEY,E10,187.9
Metro Petroleum Kearsley,KEARSLEY,P95,199.9
Metro Petroleum Kearsley,KEARSLEY,P98,209.9
Metro Petroleum Kearsley,KEARSLEY,U91,189.9
Metro Petroleum Keiraville,KEIRAVILLE,P95,213.3
Metro Petroleum Keiraville,KEIRAVILLE,U91,191.4
Metro Petroleum Kelso,KELSO,E10,187.9
Metro Petroleum Kelso,KELSO,P98,209.9
Metro Petroleum Kelso,KELSO,U91,189.9
Metro Petroleum Kurri Kurri Northcote,KURRI KURRI,E10,196.9
Metro Petroleum Kurri Kurri Northcote,KURRI KURRI,P95,208.9
Metro Petroleum Kurri Kurri Northcote,KURRI KURRI,P98,218.9
Metro Petroleum Kurri Kurri Northcote,KURRI KURRI,U91,198.9
Metro Petroleum Lakemba,Belmore,DL,229.9
Metro Petroleum Lakemba,Belmore,E10,182.9
Metro Petroleum Lakemba,Belmore,P98,206.9
Metro Petroleum Lakemba,Belmore,U91,186.9
Metro Petroleum Leichhardt,LEICHHARDT,DL,238.9
Metro Petroleum Leichhardt,LEICHHARDT,E10,187.4
Metro Petroleum Leichhardt,LEICHHARDT,P98,222.8
Metro Petroleum Leichhardt,LEICHHARDT,U91,196.8
Metro Petroleum Liverpool CBD,LIVERPOOL,E10,189.9
Metro Petroleum Liverpool CBD,LIVERPOOL,P98,218.9
Metro Petroleum Liverpool CBD,LIVERPOOL,U91,190.9
Metro Petroleum Macquarie Fields,MACQUARIE FIELDS,E10,188.5
Metro Petroleum Macquarie Fields,MACQUARIE FIELDS,P98,213.5
Metro Petroleum Macquarie Fields,MACQUARIE FIELDS,U91,190.5
Metro Petroleum Morisset,MORISSET,E10,190.9
Metro Petroleum Morisset,MORISSET,U91,192.9
Metro Petroleum Narwee,NARWEE,DL,229.9
Metro Petroleum Narwee,NARWEE,E10,180.9
Metro Petroleum Narwee,NARWEE,U91,187.9
Metro Petroleum Queanbeyan,QUEANBEYAN WEST,P98,216.5
Metro Petroleum Queanbeyan,QUEANBEYAN WEST,U91,195.5
Metro Petroleum Redhead,REDHEAD,P95,214.9
Metro Petroleum Redhead,REDHEAD,P98,225.9
Metro Petroleum Redhead,REDHEAD,U91,198.7
Metro Petroleum Revesby West,REVESBY,DL,227.9
Metro Petroleum Revesby West,REVESBY,E10,179.9
Metro Petroleum Revesby West,REVESBY,P98,207.9
Metro Petroleum Revesby West,REVESBY,U91,181.9
Metro Petroleum Rosebery,ROSEBERY,P98,209.5
Metro Petroleum Rosebery,ROSEBERY,U91,189.9
Metro Petroleum Saratoga,SARATOGA,P95,209.5
Metro Petroleum Saratoga,SARATOGA,U91,194.5
Metro Petroleum Scullin,SCULLIN,E10,199.9
Metro Petroleum Scullin,SCULLIN,P98,229.9
Metro Petroleum Scullin,SCULLIN,U91,201.9
Metro Petroleum Singleton,SINGLETON,E10,195.9
Metro Petroleum Singleton,SINGLETON,P98,217.9
Metro Petroleum Singleton,SINGLETON,U91,197.9
Metro Petroleum South Hurstville,BLAKEHURST,E10,184.5
Metro Petroleum South Hurstville,BLAKEHURST,P98,213.5
Metro Petroleum South Hurstville,BLAKEHURST,U91,191.5
Metro Petroleum St Andrews,ST ANDREWS,DL,232.9
Metro Petroleum St Andrews,ST ANDREWS,E10,187.9
Metro Petroleum St Andrews,ST ANDREWS,P98,209.9
Metro Petroleum St Andrews,ST ANDREWS,U91,189.9
Metro Petroleum Temora,TEMORA,DL,235.9
Metro Petroleum Temora,TEMORA,P98,217.9
Metro Petroleum Temora,TEMORA,U91,193.9
Metro Petroleum Tempe,TEMPE,E10,182.5
Metro Petroleum Tempe,TEMPE,P98,208.5
Metro Petroleum Tempe,TEMPE,U91,184.5
Metro Petroleum Thornleigh,THORNLEIGH,DL,236.9
Metro Petroleum Thornleigh,THORNLEIGH,E10,186.9
Metro Petroleum Thornleigh,THORNLEIGH,P98,215.9
Metro Petroleum Thornleigh,THORNLEIGH,U91,188.9
Metro Petroleum Toongabbie,TOONGABBIE,E10,179.9
Metro Petroleum Toongabbie,TOONGABBIE,P98,203.9
Metro Petroleum Toongabbie,TOONGABBIE,U91,181.9
Metro Petroleum Wangi Wangi,WANGI WANGI,P98,219.9
Metro Petroleum Wangi Wangi,WANGI WANGI,U91,195.9
Metro Petroleum Wauchope,WAUCHOPE,P98,209.9
Metro Petroleum Wauchope,WAUCHOPE,U91,189.9
Metro Petroleum West Hoxton,WEST HOXTON,DL,232.9
Metro Petroleum West Hoxton,WEST HOXTON,E10,187.9
Metro Petroleum West Hoxton,WEST HOXTON,P98,209.9
Metro Petroleum West Hoxton,WEST HOXTON,U91,189.9
Metro Petroleum West Wallsend,WEST WALLSEND,E10,187.9
Metro Petroleum West Wallsend,WEST WALLSEND,P98,209.9
Metro Petroleum West Wallsend,WEST WALLSEND,U91,189.9
Metro Petroleum Westleigh,WESTLEIGH,P98,212.5
Metro Petroleum Westleigh,WESTLEIGH,U91,185.9
Metro Petroleum Woodburn,WOODBURN,P98,219.7
Metro Petroleum Woodburn,WOODBURN,U91,198.7
Metro Punchbowl,PUNCHBOWL,E10,187.9
Metro Punchbowl,PUNCHBOWL,P98,209.9
Metro Punchbowl,PUNCHBOWL,U91,189.9
Metro Punchbowl,Punchbowl,E10,187.7
Metro Punchbowl,Punchbowl,P98,213.7
Metro Punchbowl,Punchbowl,U91,189.7
Metro Revesby,REVESBY,E10,188.8
Metro Revesby,REVESBY,P98,215.9
Metro Revesby,REVESBY,U91,192.9
Metro Salamander Bay,SALAMANDER BAY,DL,232.9
Metro Salamander Bay,SALAMANDER BAY,E10,187.9
Metro Salamander Bay,SALAMANDER BAY,P98,209.9
Metro Salamander Bay,SALAMANDER BAY,U91,189.9
Metro Sandgate,SANDGATE,E10,189.9
Metro Sandgate,SANDGATE,P98,213.9
Metro Sandgate,SANDGATE,U91,191.9
Metro Scone(Pegasus pitstop),SCONE,E10,185.9
Metro Scone(Pegasus pitstop),SCONE,P98,207.9
Metro Scone(Pegasus pitstop),SCONE,U91,187.9
Metro Sefton,SEFTON,DL,229.9
Metro Sefton,SEFTON,P95,199.5
Metro Sefton,SEFTON,U91,185.5
Metro Shelly Beach,Shelly Beach,DL,229.9
Metro Shelly Beach,Shelly Beach,E10,187.7
Metro Shelly Beach,Shelly Beach,U91,189.7
Metro Shortland,SHORTLAND,E10,189.9
Metro Shortland,SHORTLAND,P95,203.9
Metro Shortland,SHORTLAND,U91,191.9
Metro South Windsor,SOUTH WINDSOR,E10,187.9
Metro South Windsor,SOUTH WINDSOR,P98,209.9
Metro South Windsor,SOUTH WINDSOR,U91,189.9
Metro St Andrews,St Andrews,E10,187.9
Metro St Andrews,St Andrews,P98,209.9
Metro St Andrews,St Andrews,U91,189.9
Metro St Ives Chase,St Ives Chase,P98,218.9
Metro St Ives Chase,St Ives Chase,U91,189.9
Metro St Marys,ST MARYS,E10,187.9
Metro St Marys,ST MARYS,P98,209.9
Metro St Marys,ST MARYS,U91,189.9
Metro Sunnyholt Road,BLACKTOWN,E10,186.9
Metro Sunnyholt Road,BLACKTOWN,P98,215.9
Metro Sunnyholt Road,BLACKTOWN,U91,188.9
Metro Tahmoor,TAHMOOR,E10,187.9
Metro Tahmoor,TAHMOOR,P98,209.9
Metro Tahmoor,TAHMOOR,U91,189.9
Metro Tamworth,EAST TAMWORTH,DL,232.5
Metro Tamworth,EAST TAMWORTH,E10,187.5
Metro Tamworth,EAST TAMWORTH,U91,189.5
Metro Toongabbie,OLD TOONGABBIE,E10,183.9
Metro Toongabbie,OLD TOONGABBIE,P98,213.9
Metro Toongabbie,OLD TOONGABBIE,U91,185.9
Metro Tuggerah,TUGGERAH,E10,187.9
Metro Tuggerah,TUGGERAH,P98,209.9
Metro Tuggerah,TUGGERAH,U91,189.9
Metro Tuggerawong,TUGGERAWONG,DL,232.9
Metro Tuggerawong,TUGGERAWONG,U91,189.9
Metro Tura beach,BOURNDA,E10,200.9
Metro Tura beach,BOURNDA,P95,220.9
Metro Tura beach,BOURNDA,P98,226.9
Metro Tura beach,BOURNDA,U91,202.9
Metro Villawood,VILLAWOOD,E10,183.8
Metro Villawood,VILLAWOOD,P95,199.8
Metro Villawood,VILLAWOOD,P98,205.8
Metro Villawood,VILLAWOOD,U91,185.8
Metro Wakeley,FAIRFIELD WEST,E10,189.9
Metro Wakeley,FAIRFIELD WEST,P98,215.9
Metro Wakeley,FAIRFIELD WEST,U91,191.9
Metro Warilla,WARILLA,E10,193.9
Metro Warilla,WARILLA,P98,218.9
Metro Warilla,WARILLA,U91,195.9
Metro Warners Bay,WARNERS BAY,E10,195.7
Metro Warners Bay,WARNERS BAY,P98,221.7
Metro Warners Bay,WARNERS BAY,U91,197.7
Metro Werrington,WERRINGTON,E10,187.9
Metro Werrington,WERRINGTON,P95,199.9
Metro Werrington,WERRINGTON,P98,209.9
Metro Werrington,WERRINGTON,U91,189.9
Metro West Cooma,DAIRYMANS PLAINS,DL,229.9
Metro West Cooma,DAIRYMANS PLAINS,E10,193.9
Metro West Cooma,DAIRYMANS PLAINS,P98,210.9
Metro West Cooma,DAIRYMANS PLAINS,U91,187.9
Metro Weston,WESTON,E10,196.9
Metro Weston,WESTON,U91,198.9
Metro Willoughby,WILLOUGHBY,E10,186.9
Metro Willoughby,WILLOUGHBY,P98,215.9
Metro Willoughby,WILLOUGHBY,U91,188.9
Metro Wollongong,WOLLONGONG,DL,225.9
Metro Wollongong,WOLLONGONG,E10,186.5
Metro Wollongong,WOLLONGONG,U91,188.5
Metro Wyangan,Griffith,DL,233.9
Metro Wyangan,Griffith,E10,187.9
Metro Wyangan,Griffith,U91,189.9
Metro Wyong,WYONG,DL,229.9
Metro Wyong,WYONG,P95,199.9
Metro Wyong,WYONG,U91,189.9
Metro Yagoona,YAGOONA,E10,185.9
Metro Yagoona,YAGOONA,P95,197.9
Metro Yagoona,YAGOONA,P98,207.9
Metro Yagoona,YAGOONA,U91,187.9
Metro petrol station,KANDOS,DL,199.8
Metro petrol station,KANDOS,P98,219.9
Metro petrol station,KANDOS,U91,199.9
Metro petroleum Griffith West,GRIFFITH,DL,233.9
Metro petroleum Griffith West,GRIFFITH,E10,187.9
Metro petroleum Griffith West,GRIFFITH,P95,199.9
Metro petroleum Griffith West,GRIFFITH,U91,189.9
Metro petroleum Padstow,PADSTOW,DL,238.7
Metro petroleum Padstow,PADSTOW,E10,186.7
Metro petroleum Padstow,PADSTOW,P98,214.7
Metro petroleum Padstow,PADSTOW,U91,188.7
Mobil,LEETON,DL,237.9
Mobil,LEETON,U91,195.9
Mobil 1 Carlingford Car Care,Carlingford,E10,191.5
Mobil 1 Carlingford Car Care,Carlingford,P95,209.5
Mobil 1 Carlingford Car Care,Carlingford,P98,219.5
Mobil 1 Carlingford Car Care,Carlingford,U91,193.5
Mobil Adelong,ADELONG,DL,241.9
Mobil Adelong,ADELONG,P95,219.9
Mobil Adelong,ADELONG,U91,202.9
Mobil Appin,APPIN,E10,188.9
Mobil Appin,APPIN,P98,210.9
Mobil Appin,APPIN,U91,190.9
Mobil Ballina,WEST BALLINA,E10,189.5
Mobil Ballina,WEST BALLINA,P95,203.5
Mobil Ballina,WEST BALLINA,P98,211.5
Mobil Ballina,WEST BALLINA,U91,191.5
Mobil Bellingen,Bellingen,P98,228.9
Mobil Bellingen,Bellingen,U91,207.9
Mobil Bomaderry,BOMADERRY,DL,217.9
Mobil Bomaderry,BOMADERRY,E10,189.9
Mobil Bomaderry,BOMADERRY,P98,215.9
Mobil Bomaderry,BOMADERRY,U91,191.9
Mobil Cobar,COBAR,E10,195.5
Mobil Cobar,COBAR,P95,211.5
Mobil Cobar,COBAR,U91,197.5
Mobil Coolac,COOLAC,DL,231.5
Mobil Coolac,COOLAC,E10,187.5
Mobil Coolac,COOLAC,P95,202.5
Mobil Coolac,COOLAC,P98,211.5
Mobil Coolac,COOLAC,U91,189.5
Mobil Coolamon,COOLAMON,DL,232.9
Mobil Coolamon,COOLAMON,P98,209.9
Mobil Coolamon,COOLAMON,U91,187.9
Mobil Coolongolook,COOLONGOLOOK,E10,182.5
Mobil Coolongolook,COOLONGOLOOK,P95,197.5
Mobil Coolongolook,COOLONGOLOOK,P98,206.5
Mobil Coolongolook,COOLONGOLOOK,U91,184.5
Mobil Coonamble,COONAMBLE,DL,243.9
Mobil Coonamble,COONAMBLE,P95,205.9
Mobil Coonamble,COONAMBLE,U91,196.9
Mobil Corowa,COROWA,DL,235.5
Mobil Corowa,COROWA,E10,191.5
Mobil Corowa,COROWA,P95,206.5
Mobil Corowa,COROWA,P98,215.5
Mobil Corowa,COROWA,U91,193.5
Mobil Dubbo,DUBBO,E10,195.5
Mobil Dubbo,DUBBO,P95,210.5
Mobil Dubbo,DUBBO,P98,220.5
Mobil Dubbo,DUBBO,U91,197.5
Mobil East Wagga Wagga,EAST WAGGA WAGGA,DL,226.5
Mobil East Wagga Wagga,EAST WAGGA WAGGA,E10,181.5
Mobil East Wagga Wagga,EAST WAGGA WAGGA,P95,196.5
Mobil East Wagga Wagga,EAST WAGGA WAGGA,P98,205.5
Mobil East Wagga Wagga,EAST WAGGA WAGGA,U91,183.5
Mobil Faulconbridge,Faulconbridge,E10,192.9
Mobil Faulconbridge,Faulconbridge,P95,210.9
Mobil Faulconbridge,Faulconbridge,P98,219.9
Mobil Faulconbridge,Faulconbridge,U91,196.9
Mobil Five Ways Servo Tumut,TUMUT,E10,197.9
Mobil Five Ways Servo Tumut,TUMUT,P98,221.9
Mobil Five Ways Servo Tumut,TUMUT,U91,199.9
Mobil Forster,FORSTER,E10,189.5
Mobil Forster,FORSTER,P95,204.5
Mobil Forster,FORSTER,P98,213.5
Mobil Forster,FORSTER,U91,191.5
Mobil Forster North,FORSTER,E10,195.5
Mobil Forster North,FORSTER,P95,210.5
Mobil Forster North,FORSTER,P98,219.5
Mobil Forster North,FORSTER,U91,197.5
Mobil Fuel Bodalla,BODALLA,DL,229.9
Mobil Fuel Bodalla,BODALLA,U91,187.9
Mobil Fuel North Haven,NORTH HAVEN,P95,207.9
Mobil Fuel North Haven,NORTH HAVEN,P98,217.9
Mobil Fuel North Haven,NORTH HAVEN,U91,195.9
Mobil Gillenbah,GILLENBAH,DL,232.9
Mobil Gillenbah,GILLENBAH,E10,185.9
Mobil Gillenbah,GILLENBAH,P95,199.9
Mobil Gillenbah,GILLENBAH,P98,209.9
Mobil Gillenbah,GILLENBAH,U91,189.9
Mobil Glen Innes,Glenn Innes,E10,179.5
Mobil Glen Innes,Glenn Innes,P98,203.5
Mobil Glen Innes,Glenn Innes,U91,181.5
Mobil Goulburn,Goulburn,E10,188.9
Mobil Goulburn,Goulburn,P98,218.9
Mobil Goulburn,Goulburn,U91,190.9
Mobil Griffith,GRIFFITH,P98,228.9
Mobil Griffith,GRIFFITH,U91,203.9
Mobil Gundagai,GUNDAGAI,P95,206.5
Mobil Gundagai,GUNDAGAI,U91,193.5
Mobil Gunnedah,GUNNEDAH,P98,219.9
