MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2007,2007,2718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2008,2008,2788,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2009,2009,2848,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2010,2010,2907,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2011,2011,2955,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2012,2012,2927,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2013,2013,2890,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2014,2014,2842,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2015,2015,2816,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2016,2016,2774,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2017,2017,2736,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041062,Anindilyakwa,A,Annual,2018,2018,2709,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2001,2001,6880,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2002,2002,7013,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2003,2003,7090,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2004,2004,7223,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2005,2005,7462,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2006,2006,7689,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2007,2007,7865,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2008,2008,8098,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2009,2009,8316,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2010,2010,8517,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2011,2011,8637,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2012,2012,8727,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2013,2013,8884,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2014,2014,8691,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2015,2015,8582,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2016,2016,8481,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2017,2017,8506,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041063,East Arnhem,A,Annual,2018,2018,8536,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2001,2001,3906,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2002,2002,3953,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2003,2003,3976,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2004,2004,4068,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2005,2005,4346,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2006,2006,4527,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2007,2007,4599,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2008,2008,4641,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2009,2009,4678,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2010,2010,4653,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2011,2011,4509,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2012,2012,4520,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2013,2013,4517,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2014,2014,4262,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2015,2015,3366,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2016,2016,3302,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2017,2017,3276,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702041064,Nhulunbuy,A,Annual,2018,2018,3274,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2001,2001,18972,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2002,2002,18956,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2003,2003,18859,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2004,2004,18858,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2005,2005,19064,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2006,2006,19236,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2007,2007,19437,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2008,2008,19804,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2009,2009,20232,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2010,2010,20424,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2011,2011,20400,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2012,2012,20691,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2013,2013,20887,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2014,2014,20919,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2015,2015,20857,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2016,2016,20674,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2017,2017,20748,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,70205,Katherine,A,Annual,2018,2018,20839,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2001,2001,2030,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2002,2002,2039,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2003,2003,2051,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2004,2004,2071,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2005,2005,2089,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2006,2006,2137,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2007,2007,2158,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2008,2008,2219,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2009,2009,2290,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2010,2010,2331,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2011,2011,2352,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2012,2012,2402,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2013,2013,2454,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2014,2014,2499,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2015,2015,2540,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2016,2016,2580,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2017,2017,2592,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051065,Elsey,A,Annual,2018,2018,2619,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2001,2001,4257,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2002,2002,4249,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2003,2003,4200,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2004,2004,4180,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2005,2005,4226,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2006,2006,4247,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2007,2007,4312,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2008,2008,4418,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2009,2009,4539,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2010,2010,4617,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2011,2011,4662,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2012,2012,4693,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2013,2013,4702,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2014,2014,4718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2015,2015,4735,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2016,2016,4685,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2017,2017,4693,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051066,Gulf,A,Annual,2018,2018,4697,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2001,2001,9746,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2002,2002,9694,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2003,2003,9620,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2004,2004,9595,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2005,2005,9663,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2006,2006,9728,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2007,2007,9913,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2008,2008,10164,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2009,2009,10452,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2010,2010,10563,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2011,2011,10516,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2012,2012,10685,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2013,2013,10812,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2014,2014,10799,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2015,2015,10731,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2016,2016,10605,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2017,2017,10660,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051067,Katherine,A,Annual,2018,2018,10718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2001,2001,2939,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2002,2002,2974,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2003,2003,2988,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2004,2004,3012,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2005,2005,3086,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2006,2006,3124,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2007,2007,3054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2008,2008,3003,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2009,2009,2951,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2010,2010,2913,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2011,2011,2870,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2012,2012,2911,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2013,2013,2919,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2014,2014,2903,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2015,2015,2851,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2016,2016,2804,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2017,2017,2803,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,702051068,Victoria River,A,Annual,2018,2018,2805,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2001,2001,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2002,2002,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2003,2003,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2004,2004,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2005,2005,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2006,2006,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2007,2007,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2008,2008,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2009,2009,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2010,2010,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2011,2011,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2012,2012,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2013,2013,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2014,2014,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2015,2015,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2016,2016,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2017,2017,0,,
ERP,Estimated Resident Population,SA3,Statistical Area Level 3,79799,Migratory - Offshore - Shipping (NT),A,Annual,2018,2018,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2001,2001,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2002,2002,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2003,2003,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2004,2004,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2005,2005,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2006,2006,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2007,2007,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2008,2008,0,,
ERP,Estimated Resident Population,SA4,Statistical Area Level 4,797,Migratory - Offshore - Shipping (NT),A,Annual,2009,2009,0,,
