"Year","Cancer_code","Cancer_name","Sex_code","Sex_name","SA2_code","SA2_name","p025","p10","p50","p90","p975","Prob"
"2010-2014",39,"Prostate",1,"Males",81080,"Greenway",0.8,0.85,0.97,1.1,1.17,0.264
"2010-2014",39,"Prostate",1,"Males",81081,"Isabella Plains",0.79,0.85,0.97,1.11,1.19,0.223
"2010-2014",39,"Prostate",1,"Males",81082,"Kambah",0.78,0.83,0.94,1.07,1.14,0.47
"2010-2014",39,"Prostate",1,"Males",81083,"Macarthur",0.59,0.66,0.84,1.06,1.2,0.663
"2010-2014",39,"Prostate",1,"Males",81084,"Monash",0.78,0.84,0.96,1.09,1.17,0.339
"2010-2014",39,"Prostate",1,"Males",81086,"Oxley (ACT)",0.7,0.78,0.94,1.13,1.25,0.324
"2010-2014",39,"Prostate",1,"Males",81087,"Richardson",0.81,0.86,0.98,1.12,1.19,0.152
"2010-2014",39,"Prostate",1,"Males",81088,"Theodore",0.81,0.88,1.04,1.23,1.34,0.266
"2010-2014",39,"Prostate",1,"Males",81089,"Tuggeranong",0.82,0.87,0.97,1.07,1.14,0.323
"2010-2014",39,"Prostate",1,"Males",81090,"Wanniassa",0.74,0.79,0.9,1.02,1.09,0.735
"2010-2014",39,"Prostate",1,"Males",81091,"Chapman",0.73,0.79,0.92,1.07,1.16,0.515
"2010-2014",39,"Prostate",1,"Males",81092,"Duffy",0.65,0.71,0.84,0.98,1.06,0.861
"2010-2014",39,"Prostate",1,"Males",81093,"Fisher",0.73,0.79,0.94,1.1,1.2,0.399
"2010-2014",39,"Prostate",1,"Males",81094,"Holder",0.7,0.76,0.89,1.03,1.11,0.696
"2010-2014",39,"Prostate",1,"Males",81095,"Rivett",0.72,0.78,0.91,1.06,1.14,0.585
"2010-2014",39,"Prostate",1,"Males",81096,"Stirling",0.71,0.77,0.9,1.04,1.12,0.662
"2010-2014",39,"Prostate",1,"Males",81097,"Waramanga",0.7,0.76,0.89,1.03,1.11,0.694
